 5820. 5810. 5800. 5800. 5780. 5780. 5770. 5750. 5750. 5780. 5800. 5820. 5830. 5840. 5840. 5850. 5850. 5860. 5870. 5880.
 5780. 5840. 5823. 5836. 5820. 5830. 5798. 5809. 5795. 5809. 5835. 5844. 5860. 5868. 5864. 5874. 5858. 5860. 5855. 5860.
 5770. 5803. 5775. 5794. 5776. 5789. 5765. 5776. 5757. 5764. 5786. 5788. 5796. 5811. 5808. 5830. 5802. 5822. 5801. 5840.
 5730. 5794. 5761. 5786. 5772. 5782. 5765. 5783. 5773. 5784. 5789. 5781. 5789. 5819. 5811. 5827. 5785. 5805. 5772. 5800.
 5670. 5730. 5684. 5708. 5685. 5702. 5693. 5706. 5701. 5718. 5724. 5730. 5741. 5783. 5776. 5780. 5728. 5746. 5713. 5770.
 5590. 5670. 5629. 5658. 5642. 5664. 5655. 5665. 5665. 5686. 5702. 5720. 5733. 5775. 5751. 5726. 5666. 5694. 5662. 5740.
 5540. 5610. 5580. 5604. 5595. 5605. 5590. 5595. 5594. 5619. 5639. 5673. 5692. 5725. 5696. 5653. 5580. 5608. 5592. 5700.
 5540. 5601. 5573. 5591. 5578. 5573. 5545. 5545. 5540. 5567. 5599. 5636. 5647. 5662. 5624. 5563. 5477. 5514. 5524. 5660.
 5590. 5609. 5564. 5557. 5529. 5508. 5472. 5462. 5464. 5501. 5544. 5576. 5593. 5587. 5524. 5443. 5361. 5422. 5448. 5640.
 5590. 5579. 5530. 5510. 5477. 5447. 5416. 5411. 5410. 5442. 5495. 5536. 5551. 5529. 5445. 5341. 5250. 5331. 5379. 5600.
 5580. 5543. 5483. 5456. 5410. 5374. 5345. 5354. 5361. 5397. 5444. 5489. 5493. 5464. 5384. 5292. 5210. 5301. 5371. 5560.
 5530. 5484. 5423. 5389. 5338. 5302. 5269. 5276. 5301. 5355. 5405. 5472. 5480. 5468. 5393. 5317. 5255. 5333. 5398. 5510.
 5470. 5410. 5346. 5311. 5269. 5240. 5216. 5219. 5247. 5304. 5359. 5433. 5443. 5447. 5387. 5340. 5306. 5375. 5436. 5520.
 5380. 5330. 5280. 5256. 5234. 5223. 5212. 5219. 5256. 5328. 5397. 5471. 5487. 5490. 5442. 5406. 5375. 5429. 5488. 5520.
 5290. 5251. 5214. 5202. 5191. 5183. 5181. 5189. 5221. 5286. 5366. 5449. 5473. 5476. 5444. 5414. 5406. 5457. 5513. 5550.
 5270. 5220. 5190. 5180. 5180. 5180. 5190. 5200. 5240. 5360. 5470. 5530. 5570. 5570. 5540. 5470. 5460. 5470. 5500. 5550.
