  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577   1.49934  -0.25815  -0.92244  -2.82846  -2.88745  -4.62280  -2.65537   2.76489   7.45208   6.21492   5.88048   3.30582   2.01705   0.36220  -0.99330  -0.31423   0.80710   2.23898   4.78577
   0.00000  -0.10238  -1.07580  -0.43649  -2.44152  -1.68451  -3.35225  -2.57065   1.50329   6.12724   4.40318   4.47204   3.77581   3.54996   2.14777  -1.17121   0.00237   0.55076   3.63363  13.13735
   0.00000  -0.07938  -1.45670   0.40180  -1.17450   0.52436  -1.08141   0.13791   2.68834   4.54432   0.77096   1.52277   4.90211   4.97633   1.03033  -5.25954  -3.20597  -1.82957   1.94393  12.12552
  -7.52080  -1.47137  -2.49444   0.08642  -0.73989   2.30489   0.34300   0.64131   2.67766   5.52185   2.36969   3.88316   8.80670   6.80714  -1.71232 -10.23518  -5.71606  -2.25568   3.38402  15.04160
  -3.52464   0.95182  -1.28465   1.35907   1.10925   3.05993   1.19162   1.77344   3.49434   7.50703   6.51753   6.47095   8.90551   5.10314  -6.90896 -16.53608  -7.69113  -0.90973   6.27127  17.62318
   3.32678   2.85974  -0.09972   2.65509   1.59264   0.82755  -0.76966   1.15810   3.07693   7.82564   9.03178   7.83411   8.39560   4.39227  -9.61835 -20.27337  -8.53250   1.12537  10.17954  19.96069
  -3.16082  -0.20902  -2.15455   0.47293  -1.06121  -2.34656  -3.40255   0.73867   3.75042   9.06567  10.20628   6.99806   5.95958   0.75091 -12.73909 -21.54604  -7.09433   5.65587  14.91958  15.80410
  -9.06609  -5.48152  -6.50917  -4.48502  -5.43377  -5.68651  -5.12565  -0.53560   3.31817   9.99785  10.79175   6.89540   3.59807  -4.96064 -16.28590 -20.13070  -2.29983  12.19124  22.56105  24.17623
  -8.71995  -9.18362  -9.47525  -7.21176  -8.08006  -7.50854  -4.73404   0.16498   4.00482  10.49625  10.84093   6.73685  -0.05374 -11.36600 -19.74709 -19.11151  -0.29159  15.19411  26.42617  20.34654
 -16.86996 -13.43472 -12.15270  -9.83495 -10.21143  -8.55944  -3.83242   2.44997   6.09714  10.43800  10.30359   5.96949  -2.24043 -12.54356 -18.05228 -15.30443   2.07964  16.78681  25.36109  22.49329
 -13.67303 -13.74627 -12.85129 -10.83900 -10.21211  -7.56869  -2.88381   3.69505   8.81728  12.85127  13.18792   9.54489   1.16398  -9.10631 -15.33145 -12.55044   3.34964  16.72755  19.46969  16.40764
 -18.71420 -15.13803 -13.36972 -10.15278  -7.81338  -4.47929  -0.50915   5.46327  10.39831  13.03625  13.57926   9.71002   1.36232  -5.98009  -9.65066  -6.92861   6.27052  17.91137  17.02368  18.71420
 -13.13253 -12.40201  -9.81980  -5.98666  -3.35142  -1.57469   0.64729   6.42587  14.37765  18.21240  17.35239  11.26945   2.18026  -5.89134  -9.78866  -6.89842   3.50522  14.62201  13.31516  13.13253
 -10.36914  -9.58578  -7.11786  -3.69971  -1.44150   0.08227   1.94402   6.79757  14.09149  18.55099  19.76323  13.30831   3.50236  -4.15974  -7.29324  -2.88067   5.99835  14.22634  14.03098  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74200  29.85845  22.06929  12.96375   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
