  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577   4.66805  -1.75665  -1.70826  -2.90695  -6.91332  -9.99897  -5.23080  -1.85680   7.26583   1.03782   2.35700   5.51200   0.54339  -5.68500  -6.00915  -6.74138  -3.94452  -2.51305   4.78577
   0.00000  -0.89583  -2.19057   1.57190  -6.13701  -2.49103  -1.55456 -10.03733  -0.10697   3.90805   3.25525   6.27634   1.68852  -0.60584   7.33120  -1.46719   0.81322   2.10955  -1.83607  13.13734
   0.00000   1.34665  -4.00282   0.11269  -4.44494  -0.41201  -4.13912   0.08933   5.45348   3.72453  -4.79644  -5.34066  -0.80307   4.31455  -2.82088  -9.73987  -9.94337  -2.06812  -5.13311  12.12552
  -7.52080   3.33971  -5.93147   0.15849  -8.88462   2.03433   2.30795  -4.79367   1.61043   7.09102  -1.22435   1.90159  14.04068   9.84052   1.67681 -15.54342  -6.57488  -4.29537  -0.65119  15.04160
  -3.52464   3.21061  -4.20199  -1.02646  -1.07363   2.97937  -0.06361   2.77251   1.34819   7.63262   4.75248   4.51042   7.99886   7.64054  -9.37130 -26.28574 -11.12842   1.25305   6.45763  17.62318
   3.32678   4.37204  -2.18643   5.37038   0.47956   0.67884  -2.79882   2.10242   1.72300   7.13275  10.00960   8.52834  11.38388   9.13186  -4.42615 -34.58483  -6.97084  -7.28679   7.17819  19.96069
  -3.16082   3.30241  -3.26763  -1.14063  -2.07171  -6.31819  -9.32844  -2.74743  -0.53111   9.91964  12.79051   5.82527   4.98131   8.50057 -12.13419 -31.46035 -10.05091   4.58824  18.81173  15.80410
  -9.06609  -5.49208 -12.32488  -3.70658  -7.50124  -5.62115  -7.62821  -0.54672   3.51067  11.24867  12.12656   2.83328   4.84256  -5.91109 -14.57450 -25.79819  -0.76166  16.47315  25.91464  24.17623
  -8.71995  -8.07724 -10.36376  -4.77707  -9.78148 -10.13108  -7.87508  -0.50764  -1.65024  14.05086  14.69645   4.72853   1.82922 -17.01294 -23.76536 -25.24623   0.49120  13.24118  39.15009  20.34654
 -16.86996 -13.66306 -13.65094  -7.81683 -11.85106 -10.12366  -5.24300   2.22153   4.01554   8.72739  12.19052   7.14492  -2.29086 -12.67091 -17.30637 -17.82775   4.39101  16.88955  32.20704  22.49329
 -13.67303 -17.64981 -12.47222 -12.04522 -12.22016 -10.32748  -5.03312   2.89800  10.24181  14.44832  14.84724   7.83664   3.21619 -11.55826 -23.43126 -18.17660   0.39701  10.05637  21.53719  16.40764
 -18.71420 -17.67812 -18.87230 -14.68374 -10.99944  -8.11892  -2.43882   3.10179   8.55606   7.84902  21.17477  12.02855  -2.45993  -3.41654  -7.14255  -2.75582   8.45111  20.03433  10.29181  18.71420
 -13.13253 -19.03234  -7.82621  -7.40367   1.26752  -2.55001  -1.10024   5.74002  20.45082  24.37694   8.70888   9.94021   3.69281 -11.16304 -10.74043  -9.98098   2.51879  19.30646   6.92380  13.13253
 -10.36914 -10.65855  -9.06304  -7.07317  -2.99418  -2.71733  -0.01054   5.77816   8.65270  12.89306  29.77320  15.66022  -1.58864  -7.95717 -11.14881   6.61926  12.60450  30.55453  10.39915  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
