 5820. 5810. 5800. 5800. 5780. 5780. 5770. 5750. 5750. 5780. 5800. 5820. 5830. 5840. 5840. 5850. 5850. 5860. 5870. 5880.
 5780. 4914. 4991. 4890. 4933. 4809. 4808. 4658. 4700. 4534. 4670. 4556. 4784. 4629. 4884. 4738. 4986. 4871. 5085. 5860.
 5770. 4868. 4971. 4835. 4915. 4760. 4829. 4683. 4771. 4646. 4782. 4670. 4855. 4734. 4918. 4821. 4998. 4936. 5091. 5840.
 5730. 4816. 4892. 4763. 4797. 4656. 4676. 4539. 4566. 4442. 4573. 4490. 4704. 4572. 4798. 4700. 4894. 4837. 5009. 5800.
 5670. 4711. 4834. 4643. 4730. 4538. 4642. 4476. 4586. 4514. 4649. 4589. 4730. 4622. 4786. 4735. 4882. 4858. 5003. 5770.
 5590. 4652. 4705. 4560. 4598. 4465. 4535. 4404. 4453. 4415. 4527. 4527. 4670. 4578. 4681. 4655. 4762. 4747. 4873. 5740.
 5540. 4622. 4684. 4509. 4550. 4384. 4443. 4333. 4427. 4421. 4614. 4602. 4724. 4659. 4714. 4644. 4780. 4746. 4879. 5700.
 5540. 4594. 4627. 4464. 4470. 4311. 4410. 4243. 4364. 4317. 4480. 4493. 4631. 4538. 4594. 4512. 4637. 4600. 4758. 5660.
 5590. 4611. 4658. 4444. 4448. 4273. 4314. 4171. 4305. 4295. 4463. 4493. 4542. 4462. 4483. 4349. 4533. 4516. 4706. 5640.
 5590. 4425. 4596. 4331. 4428. 4239. 4298. 4144. 4268. 4229. 4412. 4463. 4525. 4489. 4450. 4321. 4418. 4465. 4638. 5600.
 5580. 4430. 4531. 4278. 4312. 4159. 4224. 4117. 4255. 4250. 4397. 4447. 4454. 4399. 4366. 4202. 4338. 4402. 4630. 5560.
 5530. 4423. 4466. 4256. 4276. 4143. 4198. 4126. 4248. 4243. 4379. 4421. 4376. 4378. 4290. 4241. 4293. 4449. 4528. 5510.
 5470. 4440. 4412. 4289. 4211. 4159. 4141. 4183. 4230. 4255. 4348. 4286. 4283. 4261. 4233. 4216. 4405. 4515. 4652. 5520.
 5380. 4470. 4420. 4346. 4281. 4240. 4220. 4219. 4305. 4334. 4431. 4449. 4377. 4429. 4333. 4363. 4436. 4592. 4666. 5520.
 5290. 4462. 4346. 4337. 4190. 4232. 4133. 4257. 4230. 4291. 4336. 4218. 4297. 4293. 4355. 4467. 4601. 4647. 4724. 5550.
 5270. 5220. 5190. 5180. 5180. 5180. 5190. 5200. 5240. 5360. 5470. 5530. 5570. 5570. 5540. 5470. 5460. 5470. 5500. 5550.
