  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577 -15.15660  -4.53560 -15.71330  -4.50432 -12.05821   1.53385  -8.69516   9.56189  -1.33374  15.07845   4.82667   9.72064   3.95670   2.57736   4.25181  -5.03542   1.77297  -3.48354   4.78577
   0.00000 -12.04338  -0.52955  -6.87859   4.35049   0.50279  10.19838   3.99717  17.36509  11.20249  20.31749  14.20012  19.32204  11.49192  12.73480   9.84280   7.04534   7.81517   7.86668  13.13734
   0.00000 -19.08959  -5.24407 -16.33541  -2.61957  -8.99892   4.44551  -5.54087   8.01521  -1.69044   8.34276  -2.57447   5.95681   2.65413   6.21475   1.99582  -2.61859  -0.28872  -0.93589  12.12552
  -7.52080 -11.37108   1.70480  -3.53624   9.09597   7.26611  18.06779  13.79031  22.68601  20.46278  22.15574  12.49143  18.86229  15.45796  17.34361   9.72981   9.67566   7.28705  10.75525  15.04160
  -3.52464 -20.68159  -7.34813 -16.21065  -1.02978  -9.06836   3.00339  -3.86856   4.99518   2.51527   7.75268  -0.62918   7.25347   4.42569   5.99536  -4.82137  -3.92647  -2.24984   4.30732  17.62318
   3.32678  -7.33392   0.31494   0.20236   8.46888   5.94703  10.77702  11.13529  14.35917  12.53782  12.46365   9.33315  16.22394  11.23706   9.56815  -0.21618   8.14908   8.42511  17.89022  19.96069
  -3.16082 -21.09312 -10.97934 -18.20629  -6.80608 -13.15408  -5.10392  -4.01372   0.37588   0.80729   3.09684  -2.03353   4.39767   0.82771  -4.20317 -13.36137  -5.88833   1.52108  12.64727  15.80410
  -9.06609 -12.94172  -5.47548  -5.98301  -0.55675   1.13659   3.37571   6.78016   8.10486  10.64800   9.35070   7.06471  10.17816   2.39596  -2.23761 -10.10913   8.13000  13.27923  27.61425  24.17623
  -8.71995 -29.34867 -14.38986 -21.43998  -8.81948 -11.08370  -2.25484  -4.26085  -0.99239   1.84183   2.34630   1.47321   1.22791  -9.30198 -13.16900 -13.98188   0.32019  12.84789  24.71560  20.34654
 -16.86996 -22.35674 -12.82362 -13.64984  -4.70481  -1.45677   6.74009   8.19372   9.24807   8.94373   8.63548   1.54150   0.71115 -13.76589 -14.64637  -8.09279  11.98946  22.04245  34.96823  22.49329
 -13.67303 -30.08291 -20.59157 -22.15096 -13.22821 -13.92700  -5.76349  -7.36428  -3.28915  -2.59588   0.82128  -7.59989  -9.86349 -21.35014 -21.60840 -16.31482   4.89466  16.80030  29.34509  16.40764
 -18.71420 -18.39456 -15.58449 -10.19433  -9.91680  -5.31676  -0.26709   0.80154   2.74717  -3.19905  -2.39286 -13.82249 -14.87743 -20.71821 -16.15703  -4.92807  13.23753  15.97643  25.05124  18.71420
 -13.13253 -16.60715 -15.45636 -11.08837 -11.87562 -11.40439  -5.86326  -4.37082   4.47490   1.13775   2.93265 -11.35754 -13.52450 -20.04331 -21.89454 -11.66473  10.35672  10.23723  16.53199  13.13253
 -10.36914  -5.08138 -12.17273  -3.66435  -9.73242  -4.20715  -3.14940  -4.91266   1.98893  -8.40989  -7.06730 -21.37020 -20.56682 -19.62176 -19.83383  -6.90223   6.24892  11.48615  17.89596  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
