  -5.28024  -5.09384  -2.46848  -4.80609  -4.69841  -2.30585  -6.81638  -4.49475   6.69337  11.11536   8.89229   6.69337   4.49475   2.27213   2.30585   2.34921   2.40305   4.93697   5.09384   5.28024
   4.78577  -4.62686   0.00000   0.00000  -4.28870  -8.42879  -4.15655   0.00000  12.25855   4.07236   4.07236   8.17237   4.11407   0.00000   0.00000   0.00000   4.38092   8.98573   4.62686   4.78577
   0.00000   0.00000   0.00000  -4.02984  -3.95017  -3.88594  -3.83593   3.79921   7.55018   0.00000   0.00000   7.55018   3.79921   3.83593  -3.88594   0.00000   0.00000   8.25304  12.72642  13.13735
   0.00000   0.00000   0.00000   0.00000   0.00000  -3.61295   0.00000   3.53756   0.00000  -3.50622   0.00000  24.61622  -3.53756  -7.13895   0.00000  -7.33761   7.47621   3.82220  11.76828  12.12552
  -7.52080   3.65620   3.56824   0.00000  -3.43418  -6.77085   6.69502  13.27878   9.90433  -3.29241   9.87722   9.90433  -6.63939 -13.39004 -10.15628   0.00000   3.49472  10.70471  14.62480  15.04160
  -3.52464   6.86608   3.35582   3.29137  -6.47677   0.00000   3.16270   9.41539  18.73545   9.34414   3.11471  -3.12258  -3.13846 -18.97619  -6.39156   0.00000   6.58274  10.06745  17.16520  17.62318
   3.32678   3.24607   3.17818  -3.12167  -6.15066   3.03818   6.01880  11.95344  14.87296   8.90336   2.96779  -5.94918 -11.95344 -18.05639  -6.07636   3.07533   6.24333  15.89089  19.47641  19.96069
  -3.16082   3.08968   0.00000 -11.92263  -5.88063   0.00000  11.53299  11.46056  17.11994   8.54247   0.00000  -2.85332 -20.05599 -20.18274  -5.81621   5.88063  14.90329  18.18043  15.44841  15.80410
  -9.06609 -11.83792  -8.72213 -11.45782  -8.48894   0.00000  11.12345  11.06209  16.53332  11.00258   2.75065  -8.26666 -27.65522 -22.24690 -11.20813  11.31858  25.78009  20.35163  23.67585  24.17623
  -8.71995 -17.11185 -11.22731 -13.84999  -8.22131  -2.71724   5.39925  13.43490  16.07294  16.04895   5.34965 -10.71529 -45.67867 -35.09513   0.00000  21.92349  22.15999  36.48876  19.96383  20.34654
 -16.86996 -13.82182 -13.62914 -16.16921 -10.68173   2.65159  -2.63754  13.13808  15.72778  15.70936  10.47291 -13.10649 -34.15901 -29.01296  -2.65159   8.01130  24.25382  35.43576  22.11491  22.49329
 -13.67303 -16.16628 -18.63604 -18.46005 -10.47151   0.00000  10.37252  12.93025  18.07171  18.05711   7.73876  -2.58167 -23.27446 -25.93130  -7.81048   5.23576  10.54860  31.94749  16.16628  16.40764
 -18.71420 -13.20086 -23.53081 -10.38133  -5.16286   5.14352   2.56536  15.36824  17.91387  25.58127  12.79063  -2.55912 -15.36824 -10.26143 -10.28703   0.00000  12.97666  10.45814  18.48121  18.71420
 -13.13253 -15.60118 -10.32474  -7.70466  -2.56008   0.00000   7.66075   7.65931  25.53292  28.08899  15.32127   7.65988 -15.31862  -7.66075  -5.11115  -2.56008   0.00000  10.32474  13.00098  13.13253
 -10.36914  -7.71939  -5.12220  -2.55487   0.00000   0.00000   2.55756  10.24477  28.20714  28.22645  15.39624  10.25714   0.00000 -15.34533 -10.21777  -2.55310   2.55487   5.12220  18.01191  18.14599
 -12.84735 -10.23121  -5.10656  -1.27725   0.00000   1.28409   2.57739   6.46514  20.74199  29.85845  22.06929  12.96374   5.17211  -3.86609 -12.84086 -10.23999   0.00000   5.10656  10.23121  12.84735
